,split_drug,idx
1997,val,1997
1998,train,1998
1999,train,1999
2000,test,2000
2001,train,2001
2002,train,2002
2003,test,2003
2004,train,2004
2005,train,2005
2006,train,2006
2007,train,2007
2008,train,2008
2009,train,2009
2010,train,2010
2011,train,2011
2012,train,2012
2013,train,2013
2014,train,2014
2015,test,2015
2016,train,2016
2017,train,2017
2018,val,2018
2019,train,2019
2020,train,2020
2021,train,2021
2022,train,2022
2023,train,2023
2024,train,2024
2025,test,2025
2026,test,2026
2027,val,2027
2028,val,2028
2029,train,2029
2030,test,2030
2031,train,2031
2032,train,2032
2033,train,2033
2034,train,2034
2035,train,2035
2036,train,2036
2037,val,2037
2038,val,2038
2039,train,2039
2040,train,2040
2041,train,2041
2042,test,2042
2043,train,2043
2044,train,2044
2045,train,2045
2046,test,2046
2047,val,2047
2048,train,2048
2049,test,2049
2050,val,2050
2051,train,2051
2052,val,2052
2053,train,2053
2054,train,2054
2055,train,2055
2056,val,2056
2057,train,2057
2058,train,2058
2059,train,2059
2060,train,2060
2061,train,2061
2062,val,2062
2063,train,2063
2064,train,2064
2065,train,2065
2066,train,2066
2067,train,2067
2068,test,2068
2069,val,2069
2070,train,2070
2071,train,2071
2072,train,2072
2073,train,2073
2074,test,2074
2075,test,2075
2076,train,2076
2077,train,2077
2078,train,2078
2079,val,2079
2080,train,2080
2081,val,2081
2082,test,2082
2083,test,2083
2084,test,2084
2085,train,2085
2086,train,2086
2087,train,2087
2088,val,2088
2089,val,2089
2090,train,2090
2091,train,2091
2092,train,2092
2093,test,2093
2094,test,2094
2095,train,2095
2096,train,2096
2097,train,2097
2098,train,2098
2099,train,2099
2100,train,2100
2101,train,2101
2102,train,2102
2103,train,2103
2104,test,2104
2105,train,2105
2106,test,2106
2107,val,2107
2108,train,2108
2109,train,2109
2110,test,2110
2111,train,2111
2112,train,2112
2113,val,2113
2114,train,2114
2115,train,2115
2116,train,2116
2117,val,2117
2118,val,2118
2119,train,2119
2120,train,2120
2121,train,2121
2122,test,2122
2123,train,2123
2124,train,2124
2125,train,2125
2126,train,2126
2127,test,2127
2128,test,2128
2129,test,2129
2130,train,2130
2131,train,2131
2132,train,2132
2133,train,2133
2134,test,2134
2135,test,2135
2136,test,2136
2137,train,2137
2138,val,2138
2139,test,2139
2140,train,2140
2141,train,2141
2142,train,2142
2143,val,2143
2144,val,2144
2145,val,2145
2146,test,2146
2147,train,2147
2148,train,2148
2149,train,2149
2150,test,2150
2151,train,2151
2152,train,2152
2153,train,2153
2154,train,2154
2155,train,2155
2156,train,2156
2157,test,2157
2158,train,2158
2159,test,2159
2160,test,2160
2161,test,2161
2162,train,2162
2163,train,2163
2164,train,2164
2165,train,2165
2166,train,2166
2167,train,2167
2168,train,2168
2169,test,2169
2170,train,2170
2171,train,2171
2172,train,2172
2173,train,2173
2174,train,2174
2175,train,2175
2176,test,2176
2177,train,2177
2178,train,2178
2179,train,2179
2180,train,2180
2181,train,2181
2182,train,2182
2183,train,2183
2184,train,2184
2185,train,2185
2186,val,2186
2187,val,2187
2188,train,2188
2189,train,2189
2190,train,2190
2191,train,2191
2192,train,2192
2193,train,2193
2194,train,2194
2195,train,2195
2196,train,2196
2197,train,2197
2198,test,2198
2199,train,2199
2200,train,2200
2201,val,2201
2202,val,2202
2203,train,2203
2204,val,2204
2205,train,2205
2206,val,2206
2207,train,2207
2208,test,2208
2209,train,2209
2210,train,2210
2211,train,2211
2212,val,2212
2213,train,2213
2214,test,2214
2215,train,2215
2216,train,2216
2217,val,2217
2218,train,2218
2219,train,2219
2220,val,2220
2221,train,2221
2222,val,2222
2223,test,2223
2224,train,2224
2225,val,2225
2226,train,2226
2227,val,2227
2228,val,2228
2229,train,2229
2230,train,2230
2231,train,2231
2232,train,2232
2233,train,2233
2234,train,2234
2235,train,2235
2236,test,2236
2237,test,2237
2238,train,2238
2239,train,2239
2240,train,2240
2241,train,2241
2242,train,2242
2243,test,2243
2244,train,2244
2245,val,2245
2246,train,2246
2247,train,2247
2248,train,2248
2249,train,2249
2250,val,2250
2251,train,2251
2252,train,2252
2253,test,2253
2254,train,2254
2255,train,2255
2256,test,2256
2257,train,2257
2258,train,2258
2259,test,2259
2260,test,2260
2261,train,2261
2262,train,2262
2263,test,2263
2264,val,2264
2265,test,2265
2266,train,2266
2267,val,2267
2268,train,2268
2269,val,2269
2270,train,2270
2271,train,2271
2272,train,2272
2273,train,2273
2274,train,2274
2275,val,2275
2276,train,2276
2277,val,2277
2278,train,2278
2279,test,2279
2280,train,2280
2281,train,2281
2282,train,2282
2283,test,2283
2284,train,2284
2285,train,2285
2286,train,2286
2287,test,2287
2288,train,2288
2289,val,2289
2290,val,2290
2291,train,2291
2292,val,2292
2293,train,2293
2294,train,2294
2295,train,2295
2296,test,2296
2297,train,2297
2298,val,2298
2299,train,2299
2300,train,2300
2301,train,2301
2302,train,2302
2303,val,2303
2304,val,2304
2305,val,2305
2306,train,2306
2307,train,2307
2308,test,2308
2309,train,2309
2310,train,2310
2311,train,2311
2312,val,2312
2313,train,2313
2314,val,2314
2315,train,2315
2316,train,2316
2317,val,2317
2318,train,2318
2319,train,2319
2320,test,2320
2321,train,2321
2322,test,2322
2323,val,2323
2324,train,2324
2325,train,2325
2326,train,2326
2327,train,2327
2328,train,2328
2329,train,2329
2330,train,2330
2331,train,2331
2332,test,2332
2333,test,2333
2334,val,2334
2335,train,2335
2336,val,2336
2337,train,2337
2338,val,2338
2339,train,2339
2340,train,2340
2341,train,2341
2342,train,2342
2343,val,2343
2344,val,2344
2345,train,2345
2346,train,2346
2347,train,2347
2348,train,2348
2349,test,2349
2350,train,2350
2351,test,2351
2352,train,2352
2353,train,2353
2354,val,2354
2355,train,2355
2356,train,2356
2357,train,2357
2358,train,2358
2359,train,2359
2360,train,2360
2361,train,2361
2362,test,2362
2363,val,2363
2364,val,2364
2365,val,2365
2366,test,2366
2367,train,2367
2368,train,2368
2369,val,2369
2370,val,2370
2371,train,2371
2372,train,2372
2373,train,2373
2374,train,2374
2375,val,2375
2376,val,2376
2377,train,2377
2378,train,2378
2379,test,2379
2380,train,2380
2381,train,2381
2382,train,2382
2383,test,2383
2384,train,2384
2385,train,2385
2386,train,2386
2387,val,2387
2388,train,2388
2389,train,2389
2390,test,2390
2391,test,2391
2392,test,2392
2393,train,2393
2394,train,2394
2395,train,2395
2396,train,2396
2397,val,2397
2398,test,2398
2399,train,2399
2400,test,2400
2401,train,2401
2402,train,2402
2403,train,2403
2404,train,2404
2405,train,2405
2406,train,2406
2407,test,2407
2408,val,2408
2409,test,2409
2410,train,2410
2411,train,2411
2412,train,2412
2413,train,2413
2414,train,2414
2415,train,2415
2416,train,2416
2417,val,2417
2418,test,2418
2419,train,2419
2420,train,2420
2421,val,2421
2422,train,2422
2423,train,2423
2424,train,2424
2425,train,2425
2426,test,2426
2427,train,2427
2428,test,2428
2429,test,2429
2430,val,2430
2431,train,2431
2432,train,2432
2433,train,2433
2434,train,2434
2435,train,2435
2436,test,2436
2437,train,2437
2438,val,2438
2439,train,2439
2440,test,2440
2441,train,2441
2442,test,2442
2443,val,2443
2444,train,2444
2445,train,2445
2446,train,2446
2447,train,2447
2448,train,2448
2449,train,2449
2450,test,2450
2451,train,2451
2452,train,2452
2453,train,2453
2454,val,2454
2455,train,2455
2456,train,2456
2457,train,2457
2458,train,2458
2459,val,2459
2460,train,2460
2461,val,2461
2462,train,2462
2463,val,2463
2464,val,2464
2465,val,2465
2466,train,2466
2467,train,2467
2468,test,2468
2469,train,2469
2470,train,2470
2471,test,2471
2472,train,2472
2473,train,2473
2474,train,2474
2475,test,2475
2476,train,2476
2477,train,2477
2478,test,2478
2479,train,2479
2480,train,2480
2481,train,2481
2482,train,2482
2483,val,2483
2484,train,2484
2485,val,2485
2486,train,2486
2487,val,2487
2488,train,2488
2489,train,2489
2490,train,2490
2491,train,2491
2492,train,2492
2493,test,2493
2494,train,2494
2495,train,2495
2496,train,2496
2497,train,2497
2498,train,2498
2499,val,2499
2500,train,2500
2501,train,2501
2502,train,2502
2503,train,2503
2504,train,2504
2505,train,2505
2506,train,2506
2507,train,2507
2508,train,2508
2509,test,2509
2510,train,2510
2511,train,2511
2512,train,2512
2513,train,2513
2514,train,2514
2515,train,2515
2516,val,2516
2517,test,2517
2518,train,2518
2519,val,2519
2520,val,2520
2521,train,2521
2522,test,2522
2523,test,2523
2524,train,2524
2525,train,2525
2526,test,2526
2527,train,2527
2528,val,2528
2529,train,2529
2530,train,2530
2531,train,2531
2532,test,2532
2533,train,2533
2534,train,2534
2535,train,2535
2536,train,2536
2537,train,2537
2538,val,2538
2539,val,2539
2540,val,2540
2541,val,2541
2542,train,2542
2543,train,2543
2544,train,2544
2545,val,2545
2546,val,2546
2547,train,2547
2548,val,2548
2549,train,2549
2550,train,2550
2551,train,2551
2552,train,2552
2553,train,2553
2554,train,2554
2555,train,2555
2556,train,2556
2557,train,2557
2558,train,2558
2559,val,2559
2560,train,2560
2561,val,2561
2562,train,2562
2563,val,2563
2564,test,2564
2565,val,2565
2566,train,2566
2567,val,2567
2568,train,2568
2569,test,2569
2570,val,2570
2571,train,2571
2572,train,2572
2573,train,2573
2574,train,2574
2575,train,2575
2576,train,2576
2577,val,2577
2578,train,2578
2579,train,2579
2580,train,2580
2581,test,2581
2582,train,2582
2583,train,2583
2584,train,2584
2585,train,2585
2586,train,2586
2587,train,2587
2588,val,2588
2589,val,2589
2590,val,2590
2591,test,2591
2592,train,2592
2593,train,2593
2594,train,2594
2595,train,2595
2596,train,2596
2597,val,2597
2598,train,2598
2599,train,2599
2600,val,2600
2601,val,2601
2602,train,2602
2603,test,2603
2604,train,2604
2605,train,2605
2606,train,2606
2607,train,2607
2608,val,2608
2609,train,2609
2610,train,2610
2611,train,2611
2612,train,2612
2613,train,2613
2614,test,2614
2615,train,2615
2616,train,2616
2617,train,2617
2618,test,2618
2619,train,2619
2620,test,2620
2621,train,2621
2622,train,2622
2623,train,2623
2624,train,2624
2625,train,2625
2626,train,2626
2627,train,2627
2628,train,2628
2629,train,2629
2630,train,2630
2631,train,2631
2632,train,2632
2633,train,2633
2634,val,2634
2635,test,2635
2636,train,2636
2637,train,2637
2638,train,2638
2639,train,2639
2640,train,2640
2641,train,2641
2642,train,2642
2643,test,2643
2644,val,2644
2645,test,2645
2646,test,2646
2647,test,2647
2648,val,2648
2649,test,2649
2650,test,2650
2651,test,2651
2652,train,2652
2653,test,2653
2654,val,2654
2655,train,2655
2656,train,2656
2657,train,2657
2658,train,2658
2659,train,2659
2660,train,2660
2661,test,2661
2662,train,2662
2663,train,2663
2664,train,2664
2665,train,2665
2666,train,2666
2667,val,2667
2668,train,2668
2669,train,2669
2670,val,2670
2671,train,2671
2672,train,2672
2673,train,2673
2674,train,2674
2675,train,2675
2676,train,2676
2677,train,2677
2678,val,2678
2679,train,2679
2680,train,2680
2681,train,2681
2682,train,2682
2683,train,2683
2684,val,2684
2685,train,2685
2686,train,2686
2687,val,2687
2688,train,2688
2689,train,2689
2690,train,2690
2691,train,2691
2692,train,2692
2693,train,2693
2694,train,2694
2695,test,2695
2696,train,2696
2697,train,2697
2698,val,2698
2699,train,2699
2700,train,2700
2701,train,2701
2702,train,2702
2703,train,2703
2704,train,2704
2705,train,2705
2706,train,2706
2707,train,2707
2708,train,2708
2709,train,2709
2710,train,2710
2711,val,2711
2712,train,2712
2713,test,2713
2714,train,2714
2715,train,2715
2716,train,2716
2717,train,2717
2718,train,2718
2719,train,2719
2720,val,2720
2721,train,2721
2722,train,2722
2723,train,2723
2724,train,2724
2725,test,2725
2726,val,2726
2727,train,2727
2728,train,2728
2729,val,2729
2730,train,2730
2731,test,2731
2732,train,2732
2733,val,2733
2734,train,2734
2735,test,2735
2736,val,2736
2737,test,2737
2738,train,2738
2739,train,2739
2740,train,2740
2741,train,2741
2742,test,2742
2743,train,2743
2744,train,2744
2745,train,2745
2746,train,2746
2747,train,2747
2748,train,2748
2749,train,2749
2750,train,2750
2751,test,2751
2752,train,2752
2753,train,2753
2754,train,2754
2755,train,2755
2756,val,2756
2757,train,2757
2758,val,2758
2759,train,2759
2760,train,2760
2761,train,2761
2762,train,2762
2763,test,2763
2764,train,2764
2765,test,2765
2766,train,2766
2767,train,2767
2768,train,2768
2769,test,2769
2770,train,2770
2771,train,2771
2772,train,2772
2773,train,2773
2774,train,2774
2775,train,2775
2776,train,2776
2777,train,2777
2778,train,2778
2779,train,2779
2780,train,2780
2781,train,2781
2782,train,2782
2783,test,2783
2784,train,2784
2785,train,2785
2786,train,2786
2787,train,2787
2788,train,2788
2789,train,2789
2790,train,2790
2791,train,2791
2792,train,2792
2793,val,2793
2794,train,2794
2795,train,2795
2796,train,2796
2797,train,2797
2798,train,2798
2799,train,2799
2800,train,2800
2801,val,2801
2802,val,2802
2803,val,2803
2804,train,2804
2805,train,2805
2806,val,2806
2807,train,2807
2808,test,2808
2809,val,2809
2810,train,2810
2811,test,2811
2812,val,2812
2813,val,2813
2814,val,2814
2815,val,2815
2816,train,2816
2817,train,2817
2818,train,2818
2819,train,2819
2820,train,2820
2821,train,2821
2822,train,2822
2823,train,2823
2824,train,2824
2825,train,2825
2826,train,2826
2827,train,2827
2828,train,2828
2829,train,2829
2830,train,2830
2831,train,2831
2832,train,2832
2833,train,2833
2834,train,2834
2835,test,2835
2836,train,2836
2837,test,2837
2838,val,2838
2839,test,2839
2840,val,2840
2841,test,2841
2842,test,2842
2843,train,2843
2844,train,2844
2845,train,2845
2846,train,2846
2847,val,2847
2848,train,2848
2849,train,2849
2850,train,2850
2851,val,2851
2852,val,2852
2853,val,2853
2854,val,2854
2855,train,2855
2856,train,2856
2857,train,2857
2858,train,2858
2859,train,2859
2860,train,2860
2861,train,2861
2862,train,2862
2863,val,2863
2864,train,2864
2865,train,2865
2866,val,2866
2867,train,2867
2868,train,2868
2869,train,2869
2870,train,2870
2871,train,2871
2872,train,2872
2873,train,2873
2874,val,2874
2875,train,2875
2876,train,2876
2877,train,2877
2878,train,2878
2879,train,2879
2880,test,2880
2881,train,2881
2882,train,2882
2883,train,2883
2884,train,2884
2885,train,2885
2886,train,2886
2887,train,2887
2888,test,2888
2889,train,2889
2890,train,2890
2891,train,2891
2892,train,2892
2893,train,2893
2894,train,2894
2895,train,2895
2896,train,2896
2897,train,2897
2898,train,2898
2899,train,2899
2900,test,2900
2901,train,2901
2902,train,2902
2903,train,2903
2904,test,2904
2905,train,2905
2906,train,2906
2907,train,2907
2908,train,2908
2909,train,2909
2910,train,2910
2911,val,2911
2912,test,2912
2913,val,2913
2914,train,2914
2915,train,2915
2916,train,2916
2917,train,2917
2918,train,2918
2919,train,2919
2920,train,2920
2921,val,2921
2922,train,2922
2923,train,2923
2924,train,2924
2925,train,2925
2926,train,2926
2927,train,2927
2928,train,2928
2929,train,2929
2930,val,2930
2931,train,2931
2932,train,2932
2933,train,2933
2934,train,2934
2935,val,2935
2936,val,2936
2937,train,2937
2938,train,2938
2939,train,2939
2940,train,2940
2941,train,2941
2942,test,2942
2943,test,2943
2944,train,2944
2945,train,2945
2946,train,2946
2947,train,2947
2948,train,2948
2949,train,2949
2950,train,2950
2951,train,2951
2952,train,2952
2953,train,2953
2954,train,2954
2955,val,2955
2956,train,2956
2957,train,2957
2958,test,2958
2959,test,2959
2960,train,2960
2961,train,2961
2962,test,2962
2963,val,2963
2964,val,2964
2965,train,2965
2966,train,2966
2967,train,2967
2968,train,2968
2969,train,2969
2970,val,2970
2971,train,2971
2972,train,2972
2973,train,2973
2974,test,2974
2975,train,2975
2976,train,2976
2977,train,2977
2978,train,2978
2979,train,2979
2980,val,2980
2981,train,2981
2982,train,2982
2983,test,2983
2984,test,2984
2985,val,2985
2986,train,2986
2987,val,2987
2988,train,2988
2989,test,2989
2990,val,2990
2991,val,2991
2992,train,2992
2993,val,2993
2994,train,2994
2995,train,2995
2996,train,2996
2997,train,2997
2998,train,2998
2999,test,2999
3000,train,3000
3001,train,3001
3002,train,3002
3003,val,3003
3004,train,3004
3005,train,3005
3006,train,3006
3007,test,3007
3008,train,3008
3009,train,3009
3010,train,3010
3011,train,3011
3012,train,3012
3013,train,3013
3014,train,3014
3015,train,3015
3016,test,3016
3017,test,3017
3018,train,3018
3019,train,3019
3020,val,3020
3021,train,3021
3022,train,3022
3023,val,3023
3024,train,3024
3025,val,3025
3026,train,3026
3027,test,3027
3028,val,3028
3029,train,3029
3030,train,3030
3031,train,3031
3032,test,3032
3033,test,3033
3034,train,3034
3035,test,3035
3036,test,3036
3037,train,3037
3038,train,3038
